Iteration	Posterior	Likelihood	Prior	beta_scale	neo_matrix_probs[1]	neo_matrix_probs[2]	neo_matrix_probs[3]	neo_matrix_probs[4]	rate_log_sd	tree_length	two_matrix_probs[1]	two_matrix_probs[2]	two_matrix_probs[3]	two_matrix_probs[4]
50568	-1877.165	-2069.006	191.8412	1.373864	0.769962	0.000767722	0.15979	0.0694797	2.334273	0.7136053	0.240202	0.409708	0.333478	0.016612
50574	-1872.321	-2064.171	191.8493	1.561345	0.824817	0.000674782	0.143534	0.0309745	2.162857	0.7136053	0.446946	0.357299	0.182446	0.0133088
50580	-1864.061	-2056.013	191.952	1.268854	0.897959	0.000264489	0.0674536	0.0343226	2.363291	0.6256536	0.277799	0.29884	0.293075	0.130286
50586	-1881.407	-2072.654	191.247	2.116916	0.91961	0.000142205	0.0232096	0.0570387	2.399546	0.5203403	0.20432	0.0341503	0.69181	0.0697202
50592	-1883.874	-2075.528	191.654	1.759874	0.918689	0.00114329	0.0231864	0.0569816	2.2263	0.6545876	0.388028	0.345824	0.203236	0.062912
50598	-1883.155	-2074.935	191.7805	1.56838	0.86039	0.00549923	0.0162732	0.117838	2.055609	0.9323557	0.528014	0.315112	0.0978738	0.059
50604	-1884.124	-2075.605	191.481	1.330307	0.795836	0.109873	0.0834718	0.0108194	2.706529	0.3094981	0.251534	0.43516	0.294221	0.0190855
50610	-1882.604	-2074.615	192.0109	1.187046	0.810101	0.107117	0.0260008	0.056781	2.402652	0.449561	0.343268	0.349225	0.277504	0.0300032
50616	-1877.693	-2069.241	191.5481	1.832532	0.822569	0.0516096	0.0800496	0.0457714	2.294328	0.6070964	0.503849	0.270688	0.223026	0.00243741
50622	-1879.233	-2070.738	191.5056	1.818915	0.885597	0.022221	0.0429036	0.0492786	2.367495	0.507292	0.28391	0.425796	0.166154	0.12414
50628	-1874.359	-2065.8	191.4418	1.888619	0.803062	0.028083	0.0430519	0.125803	2.37694	0.507292	0.400583	0.245187	0.132961	0.221269
50634	-1876.489	-2068.157	191.6675	1.865538	0.629462	0.344118	0.00576862	0.0206515	2.107856	0.6961355	0.68095	0.0660959	0.179651	0.0733039
50640	-1879.995	-2071.828	191.8334	1.532025	0.676918	0.29809	0.0168678	0.00812431	2.192871	0.73121	0.74137	0.00379928	0.239235	0.0155956
50646	-1873.559	-2065.591	192.0322	1.371159	0.6103	0.321854	0.0457911	0.0220551	2.207218	0.5739612	0.432824	0.101403	0.429964	0.0358094
50652	-1868.691	-2060.748	192.0566	1.371159	0.784372	0.0759032	0.109741	0.0299838	2.123283	0.7101538	0.638094	0.0979915	0.215136	0.0487784
50658	-1862.882	-2055.079	192.1972	1.30506	0.687201	0.11626	0.168089	0.0284507	1.983674	0.7977393	0.589105	0.0784491	0.298935	0.0335118
50664	-1869.366	-2061.389	192.0222	1.349487	0.737833	0.13879	0.0928296	0.0305469	1.968773	0.9705669	0.440039	0.168288	0.348559	0.0431133
50670	-1872.211	-2064.265	192.0541	1.191377	0.694224	0.261621	0.0154145	0.0287414	1.889029	1.154132	0.554999	0.133739	0.277	0.0342622
50676	-1866.911	-2058.95	192.0391	1.284372	0.813841	0.0973401	0.0180705	0.070748	1.839304	1.134587	0.218969	0.234727	0.486169	0.0601342
50682	-1903.387	-2094.699	191.3117	1.846666	0.831635	0.0876351	0.0261451	0.054585	2.537063	0.4641228	0.708501	0.0214777	0.169724	0.100297
50688	-1890.987	-2082.482	191.4959	1.76931	0.597741	0.182634	0.180392	0.0392332	2.413021	0.4585236	0.508714	0.0668582	0.34923	0.0751974
50694	-1891.737	-2084.547	192.8101	0.4378806	0.599371	0.32741	0.0405502	0.0326686	2.30549	0.701352	0.186041	0.566904	0.13067	0.116385
50700	-1890.777	-2083.634	192.857	0.3127612	0.586629	0.359101	0.0320439	0.0222256	2.416967	0.5050865	0.0819729	0.660915	0.213298	0.0438146
50706	-1902.668	-2095.68	193.0125	0.2217564	0.699564	0.177163	0.0362496	0.0870232	2.264802	0.5665609	0.0447105	0.687741	0.221955	0.0455931
50712	-1876.233	-2067.888	191.6548	1.929407	0.817066	0.016157	0.120829	0.0459483	1.927239	0.8923283	0.57695	0.39821	0.0238677	0.000972543
50718	-1869.061	-2060.539	191.4781	1.929407	0.851456	0.00144378	0.0992181	0.0478822	1.88496	1.111679	0.227611	0.550041	0.218184	0.00416335
50724	-1868.129	-2060.054	191.9247	1.472729	0.844459	0.00143192	0.0984028	0.0557064	1.83325	1.09095	0.357131	0.307855	0.266142	0.0688711
50730	-1873.53	-2065.735	192.2054	1.230744	0.818983	0.00138872	0.164849	0.0147793	1.997131	0.857237	0.359645	0.375076	0.221474	0.043805
50736	-1882.905	-2075.103	192.1982	1.229612	0.868654	0.0446916	0.0842823	0.00237182	1.980649	0.8861909	0.572069	0.207621	0.105714	0.114596
50742	-1877.057	-2069.075	192.0176	1.48657	0.85459	0.0601592	0.0829177	0.00233341	1.954519	0.8574493	0.398446	0.179864	0.194259	0.227431
50748	-1873.101	-2064.997	191.8967	1.48657	0.727879	0.207615	0.0499076	0.0145984	2.008527	0.9332506	0.298479	0.373385	0.145521	0.182615
50754	-1867.749	-2059.445	191.6962	1.546595	0.788943	0.0852738	0.119187	0.00659675	1.953769	1.131366	0.329801	0.307629	0.160792	0.201779
50760	-1878.506	-2070.851	192.3445	0.8851394	0.70904	0.177916	0.107115	0.00592864	1.854251	1.195252	0.55388	0.243056	0.117464	0.0856003
50766	-1879.629	-2071.717	192.0876	0.8851394	0.544821	0.401421	0.0336357	0.0201226	1.724428	1.503251	0.244308	0.224063	0.307524	0.224105
50772	-1869.556	-2062.075	192.5191	0.7918643	0.559464	0.41221	0.0076628	0.0206634	1.767052	1.203438	0.383105	0.374244	0.0714991	0.171152
50778	-1869.671	-2062.309	192.6381	0.7908523	0.605195	0.328631	0.0179013	0.0482724	1.98356	0.8793551	0.217972	0.385966	0.211967	0.184095
50784	-1875.234	-2067.339	192.1055	1.282016	0.585069	0.363277	0.0161852	0.0354693	2.182898	0.6589922	0.211129	0.491854	0.118702	0.178315
50790	-1878.689	-2071.337	192.6479	0.8488157	0.479661	0.477237	0.0253219	0.0177799	2.044022	0.6997192	0.127989	0.577285	0.13932	0.155406
50796	-1874.458	-2066.527	192.0691	1.395716	0.646063	0.284882	0.028057	0.0409985	2.095013	0.6997192	0.39703	0.130965	0.412471	0.0595343
50802	-1882.497	-2074.96	192.4629	1.007004	0.74501	0.0794598	0.0985646	0.0769654	2.095013	0.6469301	0.350314	0.288351	0.313265	0.048069
50808	-1877.47	-2069.455	191.9853	1.623044	0.762223	0.0740959	0.091911	0.0717698	1.958594	0.7400334	0.5335	0.15019	0.274231	0.0420793
50814	-1878.249	-2070.181	191.9314	1.405098	0.59885	0.301951	0.0908281	0.00837166	2.009249	0.9712074	0.364299	0.203814	0.405958	0.0259299
50820	-1876.769	-2068.726	191.9576	1.334519	0.695603	0.109156	0.190868	0.00437264	2.303821	0.6094444	0.472672	0.0346903	0.457401	0.0352358
50826	-1876.722	-2068.578	191.8553	1.596855	0.533926	0.167133	0.292245	0.0066951	2.124429	0.7178098	0.393749	0.0522039	0.433958	0.12009
50832	-1879.8	-2071.447	191.6473	1.727525	0.689728	0.0837986	0.225439	0.00103454	2.246455	0.6797602	0.418484	0.0554833	0.199777	0.326256
50838	-1882.41	-2074.408	191.998	1.502244	0.730896	0.0888003	0.179207	0.00109629	2.037141	0.7566749	0.497718	0.0492948	0.185634	0.267353
50844	-1873.761	-2065.501	191.7403	1.835086	0.71641	0.0421844	0.235758	0.005648	2.021172	0.7566749	0.515751	0.0510809	0.207144	0.226023
50850	-1879.558	-2072.613	193.0546	0.2474249	0.671138	0.292967	0.026265	0.00963002	2.117488	0.785092	0.12846	0.595593	0.23353	0.0424167
50856	-1879.582	-2072.481	192.8987	0.3319497	0.444619	0.434147	0.0968989	0.024335	2.258143	0.7675046	0.139103	0.644939	0.162041	0.0539168
50862	-1881.574	-2074.271	192.6962	0.4870752	0.531458	0.364726	0.0966676	0.00714826	2.224352	0.9002582	0.0905176	0.551508	0.302671	0.0553035
50868	-1878.047	-2070.86	192.8132	0.3288598	0.638801	0.274406	0.0814151	0.00537808	2.022694	1.11617	0.360131	0.41395	0.168008	0.0579109
50874	-1890.241	-2083.162	192.9214	0.3371193	0.554585	0.366514	0.0706818	0.00821915	2.022694	1.009129	0.442737	0.104204	0.217175	0.235883
50880	-1889.108	-2082.11	193.0027	0.3371193	0.638734	0.293195	0.0565423	0.0115286	2.038557	0.9074352	0.197062	0.574357	0.19558	0.0330008
50886	-1878.767	-2071.839	193.0714	0.3179861	0.558483	0.427273	0.0117504	0.00249293	1.981	0.9074352	0.039897	0.705302	0.24017	0.0146307
50892	-1871.737	-2064.645	192.908	0.4113445	0.444765	0.467608	0.0855427	0.00208354	2.157812	0.8102055	0.0511896	0.564837	0.365201	0.0187718
50898	-1871.183	-2064.164	192.9815	0.2681119	0.556816	0.385419	0.042594	0.0151716	2.281125	0.625499	0.0594543	0.650214	0.268529	0.0218026
50904	-1891.548	-2084.726	193.1778	0.2695948	0.71293	0.222055	0.0610255	0.00398977	1.95905	0.82933	0.00461351	0.714332	0.245438	0.0356159
50910	-1879.649	-2071.193	191.544	1.939849	0.818482	0.0682363	0.0851539	0.0281281	1.803488	1.118557	0.455675	0.297396	0.175233	0.0716958
50916	-1883.038	-2074.616	191.5783	1.827503	0.724416	0.0734642	0.177224	0.0248954	1.787024	1.1798	0.568103	0.129439	0.214639	0.0878189
50922	-1873.208	-2064.978	191.7701	1.541542	0.638283	0.197677	0.124902	0.0391382	2.121788	0.8959571	0.582943	0.0869477	0.222442	0.107667
50928	-1863.073	-2054.878	191.8045	1.476986	0.760285	0.115743	0.0389104	0.0850619	1.925811	1.112915	0.409248	0.208061	0.181767	0.200924
50934	-1862.073	-2054.021	191.948	1.291849	0.764522	0.106676	0.0432657	0.0855359	1.973054	1.089591	0.483248	0.199525	0.0799713	0.237255
50940	-1864.597	-2056.391	191.7938	1.349588	0.723603	0.11118	0.107725	0.0574913	2.052527	1.109973	0.531449	0.216389	0.0662077	0.185955
50946	-1876.156	-2068.082	191.926	1.500554	0.755084	0.075041	0.134734	0.0351407	1.979011	0.9204367	0.585024	0.286391	0.10298	0.0256049
50952	-1866.025	-2057.834	191.8089	1.42578	0.847658	0.0858814	0.0406184	0.0258425	1.92526	1.149584	0.379282	0.428382	0.154036	0.0382996
50958	-1879.712	-2071.94	192.2281	1.103	0.79648	0.0465884	0.149626	0.00730561	1.967193	0.9974299	0.460025	0.133322	0.186828	0.219825
50964	-1873.738	-2066.557	192.8185	0.2262937	0.831691	0.127294	0.0135522	0.0274621	2.467654	0.4780033	0.0906782	0.347435	0.246593	0.315294
50970	-1868.059	-2060.834	192.7745	0.2262937	0.831691	0.127294	0.0135522	0.0274621	2.496729	0.4161108	0.11897	0.392523	0.160748	0.327759
50976	-1865.509	-2058.054	192.5459	0.2242748	0.851284	0.106735	0.0138714	0.028109	2.707717	0.3825509	0.0256875	0.434083	0.177768	0.362461
50982	-1870.1	-2062.667	192.5669	0.2242748	0.848107	0.100416	0.013788	0.0376898	2.686674	0.3825509	0.0516033	0.14705	0.0951247	0.706222
50988	-1871.529	-2064.363	192.8335	0.226678	0.859197	0.11586	0.00997487	0.0149684	2.430818	0.6148485	0.109319	0.440037	0.218056	0.232588
50994	-1868.862	-2061.784	192.9224	0.226678	0.856508	0.115498	0.00994366	0.0180503	2.350268	0.5903492	0.123554	0.497338	0.246452	0.132656
51000	-1886.305	-2079.212	192.9063	0.226678	0.794467	0.114175	0.0137249	0.0776327	2.365476	0.5931228	0.203339	0.412472	0.149535	0.234654
51006	-1885.379	-2078.317	192.9379	0.2068135	0.818328	0.112414	0.0166907	0.0525676	2.310477	0.6300159	0.429885	0.355225	0.128781	0.0861096
51012	-1878.298	-2069.979	191.6811	1.329998	0.658293	0.263447	0.0441764	0.0340832	1.971905	1.29105	0.396065	0.239746	0.227481	0.136708
51018	-1873.727	-2065.845	192.1174	1.123395	0.600741	0.350536	0.0102908	0.0384327	1.766259	1.26038	0.477315	0.155698	0.230247	0.13674
51024	-1876.735	-2068.977	192.2416	0.7889951	0.632442	0.341268	0.0118967	0.0143927	1.781511	1.418819	0.406534	0.341789	0.135213	0.116463
51030	-1873.904	-2066.379	192.4753	0.7912657	0.629138	0.339171	0.0133934	0.0182973	1.807072	1.207203	0.140015	0.481982	0.172131	0.205871
51036	-1882.912	-2075.294	192.3814	0.6933631	0.454449	0.443982	0.0429261	0.0586431	1.773425	1.394945	0.306589	0.326128	0.185924	0.181358
51042	-1876.443	-2068.538	192.0952	0.8037496	0.608086	0.311633	0.0582678	0.022013	1.750833	1.540894	0.31085	0.477359	0.107212	0.104579
51048	-1880.874	-2072.56	191.6867	0.9762358	0.783467	0.161908	0.0463794	0.00824581	1.80094	1.672337	0.299527	0.355446	0.334456	0.0105714
51054	-1891.232	-2084.143	192.9114	0.2293788	0.649271	0.263096	0.0568943	0.0307386	2.04656	1.02308	0.118442	0.55485	0.306806	0.0199021
51060	-1881.793	-2073.94	192.1466	0.8781117	0.683054	0.183157	0.0899125	0.0438759	1.621921	1.541013	0.459021	0.200207	0.337463	0.00330872
51066	-1889.613	-2081.359	191.7464	0.9539631	0.697871	0.136615	0.0918628	0.0736516	1.498536	1.85742	0.379519	0.378479	0.240381	0.00162057
51072	-1878.881	-2070.888	192.0074	1.069859	0.570408	0.291687	0.0750845	0.0628206	1.483531	1.603021	0.452651	0.428243	0.089071	0.0300358
51078	-1884.097	-2075.661	191.564	1.288372	0.57386	0.254407	0.0755389	0.0961941	1.624944	1.671096	0.283966	0.605733	0.0513799	0.0589211
51084	-1876.443	-2068.445	192.0019	0.2384251	0.58963	0.247271	0.0394827	0.123616	1.544046	2.086392	0.0402173	0.459345	0.212874	0.287564
51090	-1875.394	-2067.369	191.9754	0.4085022	0.640222	0.298858	0.0257631	0.0351569	1.530967	2.057056	0.0337963	0.424818	0.275437	0.265949
51096	-1864.21	-2056.534	192.324	0.3559703	0.508428	0.442986	0.0031668	0.0454192	1.570407	1.823515	0.0426699	0.521336	0.389607	0.0463871
51102	-1880.694	-2072.728	192.0334	0.539828	0.478729	0.473309	0.00474657	0.0432161	1.732871	1.796253	0.123026	0.722228	0.103747	0.0509985
51108	-1883.62	-2075.38	191.7599	0.4808033	0.501153	0.441724	0.00168915	0.0554347	1.598251	2.110516	0.128724	0.464775	0.275384	0.131117
51114	-1879.474	-2072.438	192.9641	0.3725021	0.437656	0.511933	0.00193256	0.0484781	2.218499	0.6803719	0.076812	0.548246	0.334925	0.0400173
51120	-1873.126	-2066.125	192.9995	0.302878	0.698012	0.177112	0.00885609	0.116019	2.237678	0.6583224	0.0795894	0.611398	0.289913	0.0190993
51126	-1866.334	-2059.322	192.9884	0.2243764	0.828633	0.106334	0.0105134	0.0545197	2.256549	0.6583224	0.11154	0.427241	0.346235	0.114984
51132	-1868.51	-2061.614	193.1043	0.2243764	0.757632	0.128239	0.0109326	0.103197	1.97918	0.889574	0.30489	0.400546	0.144286	0.150278
51138	-1873.348	-2066.286	192.9374	0.2243764	0.686629	0.253203	0.029917	0.0302511	2.103346	0.9367483	0.288689	0.380148	0.188871	0.142292
51144	-1867.478	-2060.52	193.0417	0.2437083	0.831485	0.107081	0.04629	0.0151432	2.101124	0.8234173	0.277724	0.31786	0.285438	0.118978
51150	-1881.802	-2074.978	193.1765	0.2421855	0.845749	0.108918	0.0138644	0.0314681	1.880231	0.924099	0.165774	0.118102	0.350567	0.365557
51156	-1866.162	-2059.111	192.9488	0.3092531	0.75062	0.195785	0.0246157	0.0289788	2.229143	0.7549235	0.125248	0.315486	0.411818	0.147448
51162	-1872.914	-2065.894	192.9808	0.2798855	0.754793	0.180507	0.0259293	0.0387708	2.23786	0.7084647	0.191875	0.235012	0.306772	0.266341
51168	-1871.617	-2064.661	193.0437	0.270788	0.761986	0.193776	0.0302469	0.0139912	2.192661	0.6805848	0.213249	0.521365	0.147194	0.118192
51174	-1865.588	-2058.688	193.1004	0.2555389	0.649078	0.255252	0.0257651	0.0699045	2.13789	0.6805848	0.06466	0.56447	0.144724	0.226146
51180	-1867.113	-2060.153	193.0406	0.22588	0.60757	0.338435	0.0341615	0.0198332	2.208162	0.6513616	0.419373	0.191601	0.0675751	0.321451
51186	-1868.83	-2061.757	192.9275	0.3990809	0.585769	0.357237	0.0360594	0.0209351	2.265239	0.6103242	0.431023	0.298132	0.0470466	0.223798
51192	-1866.833	-2059.63	192.7966	0.2990322	0.618739	0.33437	0.0387795	0.00811085	2.47822	0.4492044	0.162564	0.438798	0.0692445	0.329393
51198	-1861.243	-2054.216	192.973	0.2990322	0.61579	0.332776	0.0421206	0.00931294	2.227551	0.7271894	0.160018	0.439803	0.185301	0.214878
51204	-1860.767	-2053.83	193.0626	0.2378171	0.570123	0.351028	0.0533805	0.0254685	2.143252	0.7341952	0.524893	0.166739	0.0702516	0.238116
51210	-1863.035	-2055.933	192.8982	0.2816568	0.723822	0.221284	0.0423745	0.0125195	2.361928	0.624063	0.256205	0.416471	0.278996	0.0483284
51216	-1873.761	-2066.649	192.8883	0.2816568	0.583576	0.300685	0.0341641	0.0815751	2.350126	0.6716156	0.247845	0.344347	0.26992	0.137889
51222	-1873.234	-2066.156	192.9226	0.2816568	0.662726	0.210733	0.0387978	0.0877433	2.350126	0.5878683	0.164323	0.323434	0.253527	0.258716
51228	-1874.376	-2067.309	192.9327	0.2492199	0.695482	0.215574	0.0450398	0.0439042	2.357209	0.5254817	0.452293	0.244936	0.141199	0.161572
51234	-1886.964	-2079.557	192.5928	0.2319272	0.51277	0.270928	0.0155422	0.200759	2.668953	0.39246	0.477378	0.201734	0.228717	0.0921707
51240	-1884.595	-2077.534	192.9393	0.2002985	0.906165	0.0738434	0.0165917	0.00339954	2.31826	0.5911301	0.568584	0.260536	0.0595258	0.111354
51246	-1883.5	-2076.478	192.978	0.2791055	0.772542	0.159161	0.0495125	0.0187839	2.284246	0.620314	0.079719	0.405056	0.223577	0.291649
51252	-1884.045	-2076.642	192.5968	0.2085422	0.715304	0.121397	0.0103347	0.152965	2.629329	0.3551468	0.141458	0.360661	0.137354	0.360527
51258	-1888.665	-2081.356	192.6906	0.2172856	0.767849	0.100576	0.00832699	0.123249	2.580546	0.4257529	0.306786	0.291209	0.110904	0.291101
51264	-1891.485	-2084.061	192.5757	0.2299188	0.806304	0.0810767	0.0232598	0.0893591	2.662134	0.3574953	0.0704118	0.247145	0.260373	0.422071
51270	-1887.494	-2079.84	192.3463	0.2406554	0.698363	0.22947	0.0127608	0.059406	2.821557	0.2914377	0.284054	0.411411	0.214611	0.0899242
51276	-1877.786	-2070.403	192.6164	0.243805	0.595969	0.225879	0.0332666	0.144886	2.624833	0.3585934	0.640103	0.149325	0.0621034	0.148469
51282	-1884.791	-2077.294	192.5022	0.2423573	0.600621	0.193323	0.0466621	0.159394	2.679448	0.3013533	0.0397539	0.324566	0.235565	0.400115
51288	-1878.779	-2071.17	192.3919	0.258525	0.777952	0.084945	0.022589	0.114514	2.792201	0.303018	0.0582136	0.475278	0.344949	0.121558
51294	-1886.045	-2078.477	192.4329	0.2000468	0.841872	0.0500338	0.0178096	0.0902849	2.735482	0.3053576	0.0311165	0.400294	0.411405	0.157184
51300	-1879.281	-2071.702	192.4207	0.2303057	0.776591	0.108659	0.018906	0.0958433	2.770687	0.3108116	0.198573	0.495382	0.221179	0.0848654
51306	-1884.764	-2077.056	192.2922	0.2298037	0.767841	0.106667	0.0307288	0.0947634	2.884715	0.2996249	0.156161	0.459956	0.317144	0.0667392
51312	-1891.929	-2084.185	192.2557	0.2298037	0.725149	0.144145	0.0135341	0.117171	2.893701	0.280599	0.0516994	0.55508	0.312679	0.0805416
51318	-1885.393	-2077.594	192.2002	0.2298037	0.798518	0.114476	0.00542579	0.0815799	2.893701	0.2494069	0.193367	0.479637	0.150438	0.176559
51324	-1884.576	-2077.733	193.157	0.2594631	0.415414	0.357531	0.0237461	0.203309	1.844849	0.9820242	0.225896	0.42099	0.128118	0.224996
51330	-1882.133	-2075.362	193.2295	0.1975703	0.627787	0.266616	0.0215292	0.084068	1.837059	0.8901461	0.182925	0.423854	0.128989	0.264232
51336	-1885.802	-2078.638	192.8355	0.1939398	0.467631	0.423318	0.0116161	0.0974349	2.022606	1.097287	0.128422	0.377594	0.25931	0.234675
51342	-1885.727	-2078.199	192.4723	0.3233998	0.65397	0.18985	0.0165153	0.139664	2.73611	0.3463181	0.223808	0.507435	0.260107	0.0086509
51348	-1880.561	-2073.105	192.5439	0.3204409	0.548646	0.240996	0.033067	0.17729	2.700215	0.3947791	0.223526	0.506797	0.259779	0.00989792
51354	-1879.383	-2071.841	192.4574	0.3269759	0.77026	0.117054	0.0773512	0.035334	2.705815	0.3059546	0.237684	0.479777	0.245929	0.0366097
51360	-1867.962	-2060.397	192.4352	0.323238	0.733479	0.166104	0.0914475	0.00896942	2.706904	0.2889472	0.286659	0.493819	0.209722	0.00980016
51366	-1868.232	-2060.719	192.4861	0.2470608	0.583501	0.329759	0.0734353	0.013304	2.693384	0.2994469	0.294647	0.505168	0.191915	0.00827015
51372	-1873.242	-2065.705	192.4627	0.2779493	0.55576	0.225618	0.0733463	0.145276	2.713283	0.2994469	0.395966	0.297804	0.296295	0.00993563
51378	-1872.208	-2064.559	192.3518	0.4237631	0.468842	0.346727	0.0618754	0.122556	2.69874	0.2785299	0.0944531	0.646683	0.250466	0.00839884
51384	-1874.146	-2066.397	192.251	0.3371867	0.521394	0.402504	0.0642136	0.0118886	2.816932	0.250473	0.330971	0.40003	0.225563	0.0434371
51390	-1874.187	-2066.891	192.7047	0.2647266	0.561436	0.411886	0.011707	0.0149705	2.519757	0.3398993	0.456984	0.245214	0.193314	0.104488
51396	-1869.434	-2062.286	192.8522	0.2647266	0.638309	0.309928	0.044422	0.00734131	2.418944	0.4084621	0.241652	0.426207	0.185514	0.146626
51402	-1870.939	-2063.758	192.8197	0.2353683	0.704784	0.210016	0.0731859	0.0120137	2.456747	0.4232185	0.572164	0.307509	0.0885382	0.0317887
51408	-1880.05	-2072.733	192.6835	0.324404	0.655171	0.26215	0.0524148	0.0302638	2.556579	0.3914051	0.106804	0.507358	0.146079	0.239759
51414	-1885.8	-2077.544	191.7437	1.517019	0.73725	0.208816	0.0167053	0.0372287	2.377546	0.5108329	0.578091	0.0412666	0.203538	0.177104
51420	-1892.175	-2084.235	192.0596	1.1088	0.537974	0.310149	0.14831	0.00356683	2.416968	0.4125063	0.668849	0.0561129	0.0895171	0.185521
51426	-1883.709	-2075.588	191.8784	1.157257	0.670591	0.171261	0.144519	0.0136281	2.55911	0.433116	0.219881	0.325466	0.136703	0.317951
51432	-1873.791	-2065.961	192.1699	0.2207628	0.616251	0.197728	0.0648995	0.121122	2.823117	0.2083707	0.368864	0.181882	0.0949934	0.354261
51438	-1878.308	-2070.388	192.0799	0.2789041	0.610708	0.211874	0.0476308	0.129787	2.910247	0.2065327	0.343867	0.205874	0.154202	0.296057
51444	-1876.349	-2068.564	192.2156	0.2285782	0.715105	0.153614	0.0281678	0.103113	2.913002	0.2682103	0.462962	0.220831	0.165405	0.150801
51450	-1879.495	-2071.743	192.2489	0.2199784	0.820489	0.116988	0.00412657	0.0583967	2.860613	0.2593337	0.214872	0.525136	0.136	0.123992
51456	-1876.686	-2069.094	192.4084	0.2369415	0.760795	0.179028	0.0273019	0.0328751	2.791598	0.3167868	0.318093	0.377544	0.201332	0.103031
51462	-1880.803	-2073.209	192.4064	0.2351956	0.797717	0.11328	0.0267791	0.0622242	2.752764	0.2861675	0.113188	0.365652	0.19499	0.32617
51468	-1878.831	-2071.283	192.4515	0.2351956	0.826581	0.14497	0.0237903	0.00465874	2.752764	0.3208703	0.198488	0.234693	0.117207	0.449612
51474	-1890.753	-2083.134	192.3815	0.2351956	0.844504	0.0977659	0.0529702	0.00475976	2.752764	0.2705428	0.14793	0.320115	0.0732265	0.458729
51480	-1881.776	-2074.328	192.5518	0.2407199	0.777698	0.155937	0.054357	0.0120084	2.657279	0.3244136	0.181321	0.392718	0.223868	0.202093
51486	-1889.858	-2082.518	192.6606	0.3036938	0.785675	0.129469	0.0451308	0.0397248	2.585275	0.3831681	0.374165	0.219952	0.238296	0.167587
51492	-1877.295	-2069.935	192.6395	0.2774717	0.719999	0.203236	0.0418937	0.0348711	2.60537	0.367615	0.102449	0.461786	0.256519	0.179246
51498	-1885.215	-2077.882	192.6677	0.2774717	0.716207	0.202166	0.0469397	0.0346875	2.60537	0.4193086	0.35247	0.247537	0.104914	0.295079
51504	-1882.799	-2075.442	192.6424	0.2523923	0.738251	0.13833	0.0599751	0.0634442	2.608163	0.3706171	0.217328	0.550733	0.091517	0.140422
51510	-1892.34	-2084.878	192.5381	0.2295462	0.776265	0.145453	0.0114023	0.06688	2.697675	0.3551708	0.17503	0.333932	0.26273	0.228307
51516	-1881.026	-2073.574	192.5477	0.2295462	0.822529	0.101945	0.0141945	0.061331	2.717266	0.3999504	0.134808	0.432524	0.329289	0.10338
51522	-1880.469	-2072.899	192.4305	0.2295462	0.755033	0.0770913	0.0241022	0.143773	2.727974	0.2866504	0.0295123	0.381224	0.279268	0.309996
51528	-1884.1	-2076.521	192.4205	0.2375225	0.762237	0.0778268	0.0147914	0.145145	2.756969	0.2987526	0.019974	0.233542	0.16003	0.586454
51534	-1885.851	-2078.095	192.2448	0.2216472	0.769026	0.0785201	0.0149232	0.13753	2.899308	0.2790419	0.247147	0.51051	0.126337	0.116006
51540	-1881.851	-2073.587	191.7361	0.2801672	0.73469	0.152566	0.0145942	0.0981493	3.065724	0.1541067	0.274794	0.494998	0.120011	0.110197
51546	-1876.325	-2068.154	191.8296	0.2969928	0.694434	0.190133	0.0149423	0.10049	3.083149	0.1837697	0.206162	0.221817	0.122555	0.449466
51552	-1881.034	-2072.717	191.6833	0.2969928	0.651155	0.170757	0.0209755	0.157113	3.173471	0.1685517	0.323461	0.355583	0.192284	0.128672
51558	-1872.483	-2063.793	191.3101	0.2969928	0.766084	0.144398	0.0148192	0.0746985	3.405326	0.1375364	0.102783	0.670231	0.173543	0.0534425
51564	-1872.789	-2065.696	192.9066	0.3035247	0.332047	0.560796	0.0339562	0.0732006	2.223941	0.8232381	0.0791156	0.481886	0.145968	0.29303
51570	-1881.223	-2074.308	193.0845	0.3022447	0.188288	0.66701	0.0912996	0.0534028	2.101313	0.7479234	0.193653	0.499148	0.204259	0.10294
51576	-1873.583	-2066.593	193.0098	0.3208538	0.447102	0.496536	0.0343613	0.0220006	2.21831	0.6584119	0.220711	0.483808	0.165599	0.129881
51582	-1863.171	-2056.108	192.937	0.4402391	0.443116	0.49211	0.0441294	0.0206455	2.217855	0.6146666	0.220239	0.482773	0.165245	0.131743
51588	-1868.921	-2061.566	192.6449	0.4579214	0.494019	0.432571	0.0633021	0.0101086	2.509243	0.4429946	0.115583	0.608975	0.160815	0.114628
51594	-1878.281	-2070.373	192.0921	1.083494	0.644708	0.141476	0.202305	0.0115109	2.425579	0.5215619	0.134706	0.709728	0.0649557	0.0906109
51600	-1882.071	-2073.973	191.9019	0.2874582	0.644649	0.204562	0.0132284	0.13756	2.962836	0.1696999	0.278763	0.316042	0.259716	0.145479
51606	-1877.074	-2068.946	191.8721	0.2826476	0.738028	0.207038	0.0197085	0.0352259	3.002682	0.1719114	0.104404	0.63789	0.146874	0.110832
51612	-1875.957	-2067.946	191.9885	0.2173535	0.807241	0.130919	0.0161563	0.0456839	3.01699	0.2134904	0.172217	0.513537	0.225021	0.0892258
51618	-1875.853	-2067.772	191.9189	0.2138838	0.759789	0.0847928	0.0233623	0.132056	2.98601	0.1813772	0.30579	0.281407	0.243221	0.169582
